operation,latency_ms,timestamp
read,16.058,2026-01-28T23:35:03.508048+05:30
read,32.078,2026-01-28T23:35:03.508048+05:30
read,16.281,2026-01-28T23:35:03.508049+05:30
read,16.321,2026-01-28T23:35:03.508049+05:30
read,16.310,2026-01-28T23:35:03.508049+05:30
read,0.248,2026-01-28T23:35:03.508049+05:30
read,7.963,2026-01-28T23:35:03.50805+05:30
read,22.780,2026-01-28T23:35:03.50805+05:30
read,22.773,2026-01-28T23:35:03.50805+05:30
read,22.885,2026-01-28T23:35:03.50805+05:30
read,15.194,2026-01-28T23:35:03.508051+05:30
read,15.954,2026-01-28T23:35:03.508051+05:30
read,16.486,2026-01-28T23:35:03.508051+05:30
read,32.172,2026-01-28T23:35:03.508051+05:30
read,50.344,2026-01-28T23:35:03.508051+05:30
read,41.839,2026-01-28T23:35:03.508052+05:30
read,40.359,2026-01-28T23:35:03.508052+05:30
read,42.096,2026-01-28T23:35:03.508052+05:30
read,31.692,2026-01-28T23:35:03.508052+05:30
read,31.627,2026-01-28T23:35:03.508053+05:30
read,31.769,2026-01-28T23:35:03.508053+05:30
read,18.421,2026-01-28T23:35:03.508053+05:30
read,32.278,2026-01-28T23:35:03.508053+05:30
read,51.600,2026-01-28T23:35:03.508054+05:30
read,65.539,2026-01-28T23:35:03.508054+05:30
read,43.979,2026-01-28T23:35:03.508054+05:30
read,63.577,2026-01-28T23:35:03.508054+05:30
read,20.905,2026-01-28T23:35:03.508054+05:30
read,35.017,2026-01-28T23:35:03.508055+05:30
read,40.047,2026-01-28T23:35:03.508055+05:30
read,40.080,2026-01-28T23:35:03.508055+05:30
read,33.067,2026-01-28T23:35:03.508055+05:30
read,33.105,2026-01-28T23:35:03.508056+05:30
read,33.213,2026-01-28T23:35:03.508056+05:30
read,16.047,2026-01-28T23:35:03.508056+05:30
read,16.127,2026-01-28T23:35:03.508056+05:30
read,16.096,2026-01-28T23:35:03.508057+05:30
read,16.160,2026-01-28T23:35:03.508057+05:30
read,19.118,2026-01-28T23:35:03.508057+05:30
read,40.369,2026-01-28T23:35:03.508057+05:30
read,59.315,2026-01-28T23:35:03.508057+05:30
read,59.325,2026-01-28T23:35:03.508058+05:30
read,40.850,2026-01-28T23:35:03.508058+05:30
read,23.277,2026-01-28T23:35:03.508058+05:30
read,15.451,2026-01-28T23:35:03.508058+05:30
read,30.444,2026-01-28T23:35:03.508059+05:30
read,14.991,2026-01-28T23:35:03.508059+05:30
read,15.002,2026-01-28T23:35:03.508059+05:30
read,15.108,2026-01-28T23:35:03.508059+05:30
read,20.182,2026-01-28T23:35:03.50806+05:30
read,17.378,2026-01-28T23:35:03.50806+05:30
read,80.894,2026-01-28T23:35:03.50806+05:30
read,38.625,2026-01-28T23:35:03.50806+05:30
read,0.481,2026-01-28T23:35:03.508061+05:30
read,0.465,2026-01-28T23:35:03.508061+05:30
read,0.605,2026-01-28T23:35:03.508061+05:30
read,16.071,2026-01-28T23:35:03.508063+05:30
read,31.458,2026-01-28T23:35:03.508063+05:30
read,31.460,2026-01-28T23:35:03.508063+05:30
read,31.465,2026-01-28T23:35:03.508064+05:30
read,16.355,2026-01-28T23:35:03.508064+05:30
read,23.854,2026-01-28T23:35:03.508064+05:30
read,8.174,2026-01-28T23:35:03.508064+05:30
read,15.970,2026-01-28T23:35:03.508065+05:30
read,15.799,2026-01-28T23:35:03.508065+05:30
read,16.033,2026-01-28T23:35:03.508065+05:30
read,32.172,2026-01-28T23:35:03.508065+05:30
read,48.193,2026-01-28T23:35:03.508065+05:30
read,32.232,2026-01-28T23:35:03.508066+05:30
read,16.042,2026-01-28T23:35:03.508066+05:30
read,16.026,2026-01-28T23:35:03.508066+05:30
read,16.048,2026-01-28T23:35:03.508066+05:30
read,15.771,2026-01-28T23:35:03.508089+05:30
read,15.788,2026-01-28T23:35:03.50809+05:30
read,15.790,2026-01-28T23:35:03.50809+05:30
read,15.916,2026-01-28T23:35:03.508091+05:30
read,15.944,2026-01-28T23:35:03.508091+05:30
read,15.944,2026-01-28T23:35:03.508091+05:30
read,33.075,2026-01-28T23:35:03.508091+05:30
read,17.290,2026-01-28T23:35:03.508092+05:30
read,17.284,2026-01-28T23:35:03.508092+05:30
read,15.955,2026-01-28T23:35:03.508092+05:30
read,23.919,2026-01-28T23:35:03.508092+05:30
read,23.918,2026-01-28T23:35:03.508093+05:30
read,23.810,2026-01-28T23:35:03.508093+05:30
read,23.813,2026-01-28T23:35:03.508093+05:30
read,8.040,2026-01-28T23:35:03.508093+05:30
read,16.037,2026-01-28T23:35:03.508094+05:30
read,16.055,2026-01-28T23:35:03.508094+05:30
read,16.209,2026-01-28T23:35:03.508094+05:30
read,16.217,2026-01-28T23:35:03.508094+05:30
read,16.161,2026-01-28T23:35:03.508095+05:30
read,16.220,2026-01-28T23:35:03.508095+05:30
read,23.866,2026-01-28T23:35:03.508095+05:30
read,23.916,2026-01-28T23:35:03.508095+05:30
read,8.179,2026-01-28T23:35:03.508096+05:30
read,15.939,2026-01-28T23:35:03.508096+05:30
read,15.947,2026-01-28T23:35:03.508096+05:30
read,16.095,2026-01-28T23:35:03.508096+05:30
read,31.944,2026-01-28T23:35:03.508096+05:30
read,31.968,2026-01-28T23:35:03.508097+05:30
read,31.994,2026-01-28T23:35:03.508097+05:30
read,81.935,2026-01-28T23:35:03.508097+05:30
read,82.106,2026-01-28T23:35:03.508097+05:30
read,66.131,2026-01-28T23:35:03.508098+05:30
read,65.963,2026-01-28T23:35:03.508098+05:30
read,32.137,2026-01-28T23:35:03.508098+05:30
read,32.170,2026-01-28T23:35:03.508098+05:30
read,40.131,2026-01-28T23:35:03.508099+05:30
read,40.164,2026-01-28T23:35:03.508099+05:30
read,71.756,2026-01-28T23:35:03.508099+05:30
read,73.048,2026-01-28T23:35:03.508099+05:30
read,33.031,2026-01-28T23:35:03.508099+05:30
read,88.875,2026-01-28T23:35:03.5081+05:30
read,16.448,2026-01-28T23:35:03.5081+05:30
read,0.063,2026-01-28T23:35:03.5081+05:30
read,16.512,2026-01-28T23:35:03.508101+05:30
read,18.001,2026-01-28T23:35:03.508101+05:30
read,18.118,2026-01-28T23:35:03.508101+05:30
read,41.825,2026-01-28T23:35:03.508101+05:30
read,31.896,2026-01-28T23:35:03.508101+05:30
read,47.827,2026-01-28T23:35:03.508102+05:30
read,55.739,2026-01-28T23:35:03.508102+05:30
read,48.029,2026-01-28T23:35:03.508102+05:30
read,23.990,2026-01-28T23:35:03.508102+05:30
read,40.049,2026-01-28T23:35:03.508103+05:30
read,63.929,2026-01-28T23:35:03.508103+05:30
read,40.008,2026-01-28T23:35:03.508103+05:30
read,56.121,2026-01-28T23:35:03.508103+05:30
read,40.214,2026-01-28T23:35:03.508103+05:30
read,56.139,2026-01-28T23:35:03.508104+05:30
read,0.104,2026-01-28T23:35:03.508104+05:30
read,0.106,2026-01-28T23:35:03.508104+05:30
read,0.119,2026-01-28T23:35:03.508104+05:30
read,31.656,2026-01-28T23:35:03.508105+05:30
read,15.838,2026-01-28T23:35:03.508105+05:30
read,31.683,2026-01-28T23:35:03.508105+05:30
read,49.064,2026-01-28T23:35:03.508105+05:30
read,65.106,2026-01-28T23:35:03.508106+05:30
read,79.743,2026-01-28T23:35:03.508106+05:30
read,79.992,2026-01-28T23:35:03.508106+05:30
read,81.072,2026-01-28T23:35:03.508106+05:30
read,64.982,2026-01-28T23:35:03.508107+05:30
read,81.047,2026-01-28T23:35:03.508107+05:30
read,48.992,2026-01-28T23:35:03.508107+05:30
read,16.126,2026-01-28T23:35:03.508108+05:30
read,0.056,2026-01-28T23:35:03.508108+05:30
read,0.073,2026-01-28T23:35:03.508109+05:30
read,0.074,2026-01-28T23:35:03.508111+05:30
read,49.176,2026-01-28T23:35:03.508111+05:30
read,0.185,2026-01-28T23:35:03.508111+05:30
read,47.964,2026-01-28T23:35:03.508112+05:30
read,48.073,2026-01-28T23:35:03.508112+05:30
read,24.145,2026-01-28T23:35:03.508112+05:30
read,8.171,2026-01-28T23:35:03.508112+05:30
read,0.096,2026-01-28T23:35:03.508113+05:30
read,17.762,2026-01-28T23:35:03.508113+05:30
read,41.698,2026-01-28T23:35:03.508113+05:30
read,31.988,2026-01-28T23:35:03.508113+05:30
read,39.953,2026-01-28T23:35:03.508113+05:30
read,40.038,2026-01-28T23:35:03.508114+05:30
read,47.944,2026-01-28T23:35:03.508114+05:30
read,47.964,2026-01-28T23:35:03.508114+05:30
read,47.757,2026-01-28T23:35:03.508114+05:30
read,16.081,2026-01-28T23:35:03.508115+05:30
read,16.103,2026-01-28T23:35:03.508115+05:30
read,16.114,2026-01-28T23:35:03.508115+05:30
read,41.821,2026-01-28T23:35:03.508115+05:30
read,41.853,2026-01-28T23:35:03.508116+05:30
read,15.166,2026-01-28T23:35:03.508116+05:30
read,22.426,2026-01-28T23:35:03.508116+05:30
read,65.758,2026-01-28T23:35:03.508116+05:30
read,50.773,2026-01-28T23:35:03.508116+05:30
read,35.341,2026-01-28T23:35:03.508117+05:30
read,17.085,2026-01-28T23:35:03.508117+05:30
read,57.226,2026-01-28T23:35:03.508117+05:30
read,39.972,2026-01-28T23:35:03.508117+05:30
read,24.224,2026-01-28T23:35:03.508118+05:30
read,15.994,2026-01-28T23:35:03.508118+05:30
read,23.903,2026-01-28T23:35:03.508118+05:30
read,49.009,2026-01-28T23:35:03.508118+05:30
read,49.183,2026-01-28T23:35:03.508118+05:30
read,17.326,2026-01-28T23:35:03.508119+05:30
read,0.365,2026-01-28T23:35:03.508119+05:30
read,0.504,2026-01-28T23:35:03.508119+05:30
read,31.613,2026-01-28T23:35:03.508119+05:30
read,31.613,2026-01-28T23:35:03.50812+05:30
read,31.738,2026-01-28T23:35:03.50812+05:30
read,16.000,2026-01-28T23:35:03.50812+05:30
read,24.551,2026-01-28T23:35:03.50812+05:30
read,24.109,2026-01-28T23:35:03.508121+05:30
read,63.532,2026-01-28T23:35:03.508121+05:30
read,31.881,2026-01-28T23:35:03.508121+05:30
read,16.066,2026-01-28T23:35:03.508121+05:30
read,64.064,2026-01-28T23:35:03.508122+05:30
read,31.885,2026-01-28T23:35:03.508122+05:30
read,47.955,2026-01-28T23:35:03.508122+05:30
read,48.193,2026-01-28T23:35:03.508122+05:30
read,47.974,2026-01-28T23:35:03.508123+05:30
read,32.351,2026-01-28T23:35:03.508123+05:30
read,0.373,2026-01-28T23:35:03.508123+05:30
read,0.262,2026-01-28T23:35:03.508123+05:30
read,39.459,2026-01-28T23:35:03.508123+05:30
read,55.650,2026-01-28T23:35:03.508124+05:30
read,48.110,2026-01-28T23:35:03.508124+05:30
read,40.055,2026-01-28T23:35:03.508124+05:30
read,91.945,2026-01-28T23:35:03.508124+05:30
read,100.068,2026-01-28T23:35:03.508125+05:30
read,48.003,2026-01-28T23:35:03.508125+05:30
read,93.138,2026-01-28T23:35:03.508125+05:30
read,53.956,2026-01-28T23:35:03.508125+05:30
read,73.779,2026-01-28T23:35:03.508126+05:30
read,59.249,2026-01-28T23:35:03.508126+05:30
read,9.681,2026-01-28T23:35:03.508126+05:30
read,25.871,2026-01-28T23:35:03.508126+05:30
read,52.956,2026-01-28T23:35:03.508127+05:30
read,0.829,2026-01-28T23:35:03.508127+05:30
read,16.180,2026-01-28T23:35:03.508127+05:30
read,64.174,2026-01-28T23:35:03.508127+05:30
read,64.200,2026-01-28T23:35:03.508127+05:30
read,64.199,2026-01-28T23:35:03.508128+05:30
read,32.280,2026-01-28T23:35:03.508128+05:30
read,0.287,2026-01-28T23:35:03.508128+05:30
read,16.260,2026-01-28T23:35:03.508128+05:30
read,32.411,2026-01-28T23:35:03.508129+05:30
read,17.955,2026-01-28T23:35:03.508129+05:30
read,25.603,2026-01-28T23:35:03.508129+05:30
read,25.584,2026-01-28T23:35:03.508129+05:30
read,16.133,2026-01-28T23:35:03.50813+05:30
read,16.213,2026-01-28T23:35:03.50813+05:30
read,16.212,2026-01-28T23:35:03.50813+05:30
read,32.023,2026-01-28T23:35:03.50813+05:30
read,36.401,2026-01-28T23:35:03.508131+05:30
read,57.322,2026-01-28T23:35:03.508131+05:30
read,69.207,2026-01-28T23:35:03.508131+05:30
read,62.576,2026-01-28T23:35:03.508131+05:30
read,82.928,2026-01-28T23:35:03.508131+05:30
read,50.995,2026-01-28T23:35:03.508132+05:30
read,52.876,2026-01-28T23:35:03.508132+05:30
read,37.952,2026-01-28T23:35:03.508137+05:30
read,37.805,2026-01-28T23:35:03.508137+05:30
read,36.005,2026-01-28T23:35:03.508138+05:30
read,43.079,2026-01-28T23:35:03.508138+05:30
read,45.041,2026-01-28T23:35:03.508138+05:30
read,59.027,2026-01-28T23:35:03.508138+05:30
read,47.192,2026-01-28T23:35:03.508139+05:30
read,31.998,2026-01-28T23:35:03.508139+05:30
read,47.178,2026-01-28T23:35:03.508139+05:30
read,61.232,2026-01-28T23:35:03.508139+05:30
read,16.131,2026-01-28T23:35:03.508139+05:30
read,16.923,2026-01-28T23:35:03.50814+05:30
read,48.896,2026-01-28T23:35:03.50814+05:30
read,48.804,2026-01-28T23:35:03.50814+05:30
read,31.976,2026-01-28T23:35:03.50814+05:30
read,16.007,2026-01-28T23:35:03.508141+05:30
read,48.154,2026-01-28T23:35:03.508141+05:30
read,23.945,2026-01-28T23:35:03.508141+05:30
read,24.075,2026-01-28T23:35:03.508141+05:30
read,16.402,2026-01-28T23:35:03.508142+05:30
read,24.155,2026-01-28T23:35:03.508142+05:30
read,24.026,2026-01-28T23:35:03.508142+05:30
read,31.854,2026-01-28T23:35:03.508142+05:30
read,24.151,2026-01-28T23:35:03.508142+05:30
read,32.345,2026-01-28T23:35:03.508143+05:30
read,40.005,2026-01-28T23:35:03.508143+05:30
read,39.750,2026-01-28T23:35:03.508143+05:30
read,40.267,2026-01-28T23:35:03.508143+05:30
read,41.868,2026-01-28T23:35:03.508144+05:30
read,49.809,2026-01-28T23:35:03.508144+05:30
read,8.032,2026-01-28T23:35:03.508144+05:30
read,8.188,2026-01-28T23:35:03.508144+05:30
read,16.892,2026-01-28T23:35:03.508145+05:30
read,32.064,2026-01-28T23:35:03.508145+05:30
read,15.000,2026-01-28T23:35:03.508145+05:30
read,30.256,2026-01-28T23:35:03.508145+05:30
read,30.253,2026-01-28T23:35:03.508145+05:30
read,13.994,2026-01-28T23:35:03.508146+05:30
read,13.897,2026-01-28T23:35:03.508146+05:30
read,14.037,2026-01-28T23:35:03.508146+05:30
read,14.023,2026-01-28T23:35:03.508146+05:30
read,14.010,2026-01-28T23:35:03.508147+05:30
read,15.964,2026-01-28T23:35:03.508147+05:30
read,16.126,2026-01-28T23:35:03.508147+05:30
read,16.240,2026-01-28T23:35:03.508147+05:30
read,24.381,2026-01-28T23:35:03.508148+05:30
read,24.119,2026-01-28T23:35:03.508148+05:30
read,24.139,2026-01-28T23:35:03.508148+05:30
read,23.878,2026-01-28T23:35:03.508148+05:30
read,65.865,2026-01-28T23:35:03.508148+05:30
read,65.879,2026-01-28T23:35:03.508149+05:30
read,81.916,2026-01-28T23:35:03.508149+05:30
read,65.962,2026-01-28T23:35:03.508149+05:30
read,50.005,2026-01-28T23:35:03.508149+05:30
read,46.920,2026-01-28T23:35:03.50815+05:30
read,46.916,2026-01-28T23:35:03.50815+05:30
read,46.912,2026-01-28T23:35:03.50815+05:30
read,14.978,2026-01-28T23:35:03.50815+05:30
read,14.984,2026-01-28T23:35:03.508151+05:30
read,15.009,2026-01-28T23:35:03.508151+05:30
read,22.978,2026-01-28T23:35:03.508151+05:30
read,38.112,2026-01-28T23:35:03.508151+05:30
read,46.995,2026-01-28T23:35:03.508152+05:30
read,40.173,2026-01-28T23:35:03.508152+05:30
read,41.102,2026-01-28T23:35:03.508152+05:30
read,24.081,2026-01-28T23:35:03.508152+05:30
read,15.981,2026-01-28T23:35:03.508153+05:30
read,31.905,2026-01-28T23:35:03.508153+05:30
read,31.933,2026-01-28T23:35:03.508153+05:30
read,16.128,2026-01-28T23:35:03.508153+05:30
read,32.118,2026-01-28T23:35:03.508153+05:30
read,15.922,2026-01-28T23:35:03.508154+05:30
read,47.447,2026-01-28T23:35:03.508154+05:30
read,47.586,2026-01-28T23:35:03.508154+05:30
read,47.150,2026-01-28T23:35:03.508154+05:30
read,40.712,2026-01-28T23:35:03.508155+05:30
read,39.653,2026-01-28T23:35:03.508155+05:30
read,39.526,2026-01-28T23:35:03.508155+05:30
read,24.300,2026-01-28T23:35:03.508155+05:30
read,16.456,2026-01-28T23:35:03.508156+05:30
read,16.505,2026-01-28T23:35:03.508156+05:30
read,15.914,2026-01-28T23:35:03.508156+05:30
read,16.066,2026-01-28T23:35:03.508156+05:30
read,15.816,2026-01-28T23:35:03.508156+05:30
read,15.815,2026-01-28T23:35:03.508157+05:30
read,16.165,2026-01-28T23:35:03.508157+05:30
read,16.037,2026-01-28T23:35:03.508157+05:30
read,30.937,2026-01-28T23:35:03.508157+05:30
read,30.949,2026-01-28T23:35:03.508158+05:30
read,31.096,2026-01-28T23:35:03.508158+05:30
read,30.875,2026-01-28T23:35:03.508158+05:30
read,15.951,2026-01-28T23:35:03.508158+05:30
read,30.912,2026-01-28T23:35:03.50816+05:30
read,31.370,2026-01-28T23:35:03.508161+05:30
read,16.349,2026-01-28T23:35:03.508161+05:30
read,16.540,2026-01-28T23:35:03.508161+05:30
read,33.029,2026-01-28T23:35:03.508161+05:30
read,33.056,2026-01-28T23:35:03.508162+05:30
